CSID,LastFlowID,Source,Destination,label,multiple_label,EPFLAG_ICMP,EPFLAG_UDP,EPFLAG_TCP,EPFLAG_DNS,EPFLAG_HTTP,EPFLAG_TLS,EPFLAG_SSL,tcp_packets,udp_packets,icmp_packets,http_packets,tls_packets,ssl_packets,dns_packets,TTL_max,TTL_min,TTL_mean,TTL_median,Delta_Time_max,Delta_Time_min,Delta_Time_mean,Delta_Time_median,Duration,Content_Length_Total,Content_Length_min,Content_Length_max,Content_Length_median,total_bytes,total_sent_bytes,total_recv_bytes,PF_TotalBytes,PF_RecvSentBytes,PF_total_packets,PF_tcpRatio,PF_udpRatio,PF_icmpRatio,PF_dnsRatio,PF_httpRatio,PF_encryptedRatio,PF_SCode_1xx,PF_SCode_2xx,PF_SCode_3xx,PF_SCode_4xx,PF_SCode_5xx,PF_cf_js,PF_cf_html,PF_cf_image,PF_cf_video,PF_cf_app,PF_cf_text,PF_GET_freq,PF_POST_freq,PF_total_SCode,PF_SCode_1xxRatio,PF_SCode_2xxRatio,PF_SCode_3xxRatio,PF_SCode_4xxRatio,PF_SCode_5xxRatio,PF_total_getpost,PF_GET_ratio,PF_POST_ratio,PF_POST_GET_ratio,PF_ResumedConnectionsNo,PF_dnsReqNo,PF_dnsReqRatio,PF_TTL_max,PF_TTL_min,PF_TTL_mean,PF_TTL_median,PF_Delta_Time_max,PF_Delta_Time_min,PF_Delta_Time_mean,PF_Delta_Time_median,PF_Duration,PF_Content_Length_Total,PF_Content_Length_min,PF_Content_Length_max,PF_Content_Length_median,PF_total_cf,PF_cf_jsRatio,PF_cf_htmlRatio,PF_cf_imageRatio,PF_cf_videoRatio,PF_cf_appRatio,PF_cf_textRatio,PF_No_belowAVG,PF_No_aboveAVG,PF_ratio_aboveAvg,PF_ratio_belowAvg,PF_No_outliers,PF_ratio_outliers,PF_magnitudeMax_outliers,PF_magnitudeMin_outliers,PF_magnitudeMean_outliers,PF_magnitudeStd_outliers,PF_Max_idleTime,PF_Min_idleTime,PF_Mean_idleTime,HP_Distinct_UAs_per_host,HP_Avg_UAs_per_host,HP_Min_UAs_per_host,HP_Max_UAs_per_host,HP_nAvg_UA_Popularity,HP_Frac_UA_1,HP_Frac_UA_10,HP_Frac_UA_5,HP_Ratio_UAs,HP_MeanResumedConnections,HP_MaxResumedConnections,HP_MinResumedConnections,HP_MTDSC,HP_MinTDSC,HP_dnsReq_perflow,HP_DestByIP,UP_Distinct_url,UP_Num_hasString,UP_Num_Filename,UP_num_exe,UP_Frac_query,UP_Frac_URL_filename,UP_Frac_URL_filename_exe,UP_URL_Length_Max,UP_URL_Length_Min,UP_URL_Length_Mean,UP_Depth_Max,UP_Depth_Min,UP_Depth_Mean,UP_No_Para_Max,UP_No_Para_Min,UP_No_Para_Mean,UP_No_Values_Max,UP_No_Values_Min,UP_No_Values_Mean,UP_No_Frag_Max,UP_No_Frag_Min,UP_No_Frag_Mean,DP_HostsConnected,DP_RecvSentBytes_Mean,DP_RecvSentBytes_Max,DP_RecvSentBytes_Min,DP_IdleTime_Mean,DP_IdleTime_Max,DP_IdleTime_Min,DP_ResumedConnectionsNo_Mean,DP_ResumedConnectionsNo_Max,DP_ResumedConnectionsNo_Min,DP_Distinct_url_Mean,DP_PacketFailure_Mean,DP_PacketFailure_Max,DP_PacketFailure_Min,DP_dnsReqNo_Mean,DP_dnsReqNo_Max,DP_dnsReqNo_Min,DP_dnsReqRatio_Mean,DP_dnsReqRatio_Max,DP_dnsReqRatio_Min,capture_type
1053,0,192.168.1.191,178.250.2.74,legitimate,ctu_normal_22,0,0,1,1,1,0,0,36.0,24.0,0.0,15.0,0.0,0.0,24.0,64.0,63.0,63.61666666666667,64.0,0.014031621,3.811e-06,0.0009882378833333334,3.04085e-05,492.36379034199996,0.0,0.0,0.0,0.0,20356.0,1609.0,15183.0,20356.0,9.436295835922934,99.0,0.3636363636363637,0.2424242424242425,0.0,0.2424242424242425,0.15151515151515152,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,12.0,0.12121212121212124,64.0,63.0,63.61666666666667,64.0,0.014031621,3.811e-06,0.0009882378833333334,3.04085e-05,492.36379034199996,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35479123799990475,0.0012874219999616794,0.1022458426666617,11.0,1.9666666666666663,1.0,12.0,9.066666666666666,0.7272727272727273,0.09090909090909093,0.09090909090909093,0.1864406779661017,13.049401197604787,217.0,-1.0,0.8938409755950599,0.0,21.28967065868264,0.026946107784431145,1.0,0.0,1.0,0.0,0.0,1.0,0.0,46.0,46.0,46.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.436295835922934,9.436295835922934,9.436295835922934,0.1022458426666617,0.1022458426666617,0.1022458426666617,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,12.0,12.0,0.12121212121212124,0.12121212121212124,0.12121212121212124,legitimate
1414,1,192.168.1.191,37.157.2.29,legitimate,ctu_normal_22,0,0,1,1,1,0,0,839.0,103.5,0.0,323.5,0.0,0.0,103.5,64.0,56.5,63.03331498490186,64.0,0.077844825,1.2955e-06,0.0011952484744920107,1.5744e-05,412.53641949900003,112270.5,36211.5,41739.5,41364.0,572604.0,60545.0,484681.0,572604.0,6.34919620210402,1369.5,0.587433850388044,0.09484311285149097,0.0,0.09484311285149097,0.2228799239089741,0.0,0.0,26.0,1.5,0.5,0.0,21.5,2.0,3.5,0.0,0.0,0.0,30.5,0.0,28.0,0.0,0.6901960784313725,0.3,0.00980392156862745,0.0,30.5,1.0,0.0,0.0,46.0,51.5,0.045411771848344114,64.0,56.5,63.03331498490186,64.0,0.077844825,1.2955e-06,0.0011952484744920107,1.5744e-05,412.53641949900003,112270.5,36211.5,41739.5,41364.0,27.0,0.6599999999999999,0.04,0.3,0.0,0.0,0.0,76.5,9.0,0.0391304347826087,0.33260869565217394,8.5,0.03695652173913044,50595.0,708.0,7681.117647058824,13331.578961634446,25.51527210250001,4.971999999270339e-06,0.3259256718466924,11.0,1.9666666666666663,1.0,12.0,9.066666666666666,0.7272727272727273,0.09090909090909093,0.09090909090909093,0.1864406779661017,13.049401197604787,217.0,-1.0,0.8938409755950599,0.0,21.28967065868264,0.026946107784431145,17.0,0.0,15.0,0.0,0.0,0.8823529411764706,0.0,131.0,55.0,72.88235294117645,12.0,1.0,3.7058823529411766,1.0,0.0,0.6470588235294118,2.0,0.0,0.7058823529411765,0.0,0.0,0.0,2.0,6.349196202104019,8.410179860068135,4.2882125441399035,0.3259256718466924,0.5610616449017198,0.09078969879166483,46.0,84.0,8.0,17.0,0.5,0.5,0.5,51.5,90.0,13.0,0.045411771848344114,0.05485232067510549,0.03597122302158273,legitimate
1748,0,192.168.1.191,54.247.81.29,legitimate,ctu_normal_22,0,0,1,1,1,0,0,357.0,80.0,0.0,122.0,0.0,0.0,80.0,243.0,63.0,73.99780701754386,64.0,0.13056578800000002,7.75e-07,0.00413158852631579,8.397950000000001e-05,297.71681399500005,228.0,0.0,90.0,0.0,122162.0,549.0,0.0,122162.0,0.0,639.0,0.5586854460093896,0.12519561815336466,0.0,0.12519561815336466,0.19092331768388107,0.0,0.0,28.0,0.0,1.0,0.0,3.0,0.0,25.0,0.0,0.0,0.0,81.0,0.0,29.0,0.0,0.9655172413793104,0.0,0.03448275862068965,0.0,81.0,1.0,0.0,0.0,36.0,38.0,0.0594679186228482,243.0,63.0,73.99780701754386,64.0,0.13056578800000002,7.75e-07,0.00413158852631579,8.397950000000001e-05,297.71681399500005,228.0,0.0,90.0,0.0,28.0,0.10714285714285714,0.0,0.8928571428571429,0.0,0.0,0.0,157.0,22.0,0.07665505226480836,0.5470383275261324,17.0,0.05923344947735192,10775.0,1018.0,3433.470588235294,2384.748758193593,108.12748880500004,1.9869999619004366e-06,2.1435006067218043,11.0,1.9666666666666663,1.0,12.0,9.066666666666666,0.7272727272727273,0.09090909090909093,0.09090909090909093,0.1864406779661017,13.049401197604787,217.0,-1.0,0.8938409755950599,0.0,21.28967065868264,0.026946107784431145,1.0,0.0,1.0,0.0,0.0,1.0,0.0,150.0,150.0,150.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.1435006067218043,2.1435006067218043,2.1435006067218043,36.0,36.0,36.0,1.0,1.0,1.0,1.0,38.0,38.0,38.0,0.0594679186228482,0.0594679186228482,0.0594679186228482,legitimate
682,0,192.168.1.191,52.94.224.146,legitimate,ctu_normal_21,0,0,1,1,1,0,0,85.0,16.0,0.0,16.0,0.0,0.0,16.0,64.0,63.0,63.91089108910891,64.0,0.076946178,2.006e-06,0.003577571801980198,3.4771e-05,120.03777889100012,9171.0,3012.0,3137.0,3022.0,20753.0,4609.0,13680.0,20753.0,2.9681058798003908,133.0,0.6390977443609023,0.12030075187969926,0.0,0.12030075187969926,0.12030075187969926,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,9.0,8.0,0.06015037593984963,64.0,63.0,63.91089108910891,64.0,0.076946178,2.006e-06,0.003577571801980198,3.4771e-05,120.03777889100012,9171.0,3012.0,3137.0,3022.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.015384615384615384,0.061538461538461535,1.0,0.015384615384615384,3517.0,3517.0,3517.0,1.0,60.53071395899997,2.400599976226659e-05,5.299290285333323,3.0,1.9666666666666663,1.0,12.0,1.0666666666666669,0.0,0.3333333333333333,0.3333333333333333,0.05084745762711865,10.444606413994167,149.0,-1.0,1.5904389258046645,0.0,16.08746355685131,0.011661807580174929,2.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,114.0,137.5,1.0,1.0,1.0,8.0,7.0,7.5,8.0,7.0,7.5,0.0,0.0,0.0,1.0,2.9681058798003908,2.9681058798003908,2.9681058798003908,5.299290285333323,5.299290285333323,5.299290285333323,9.0,9.0,9.0,2.0,0.0,0.0,0.0,8.0,8.0,8.0,0.06015037593984963,0.06015037593984963,0.06015037593984963,legitimate
1117,0,192.168.1.191,192.0.77.36,legitimate,ctu_normal_22,0,0,1,1,1,0,0,144.0,24.0,0.0,38.0,0.0,0.0,24.0,64.0,63.0,63.92261904761904,64.0,0.063995706,1.957e-06,0.0022101102440476197,2.3986e-05,118.87975606100008,630.0,210.0,210.0,210.0,32498.0,7209.0,21821.0,32498.0,3.0269108059370238,230.0,0.6260869565217392,0.10434782608695653,0.0,0.10434782608695653,0.16521739130434782,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,14.0,12.0,0.052173913043478265,64.0,63.0,63.92261904761904,64.0,0.063995706,1.957e-06,0.0022101102440476197,2.3986e-05,118.87975606100008,630.0,210.0,210.0,210.0,6.0,0.5,0.0,0.5,0.0,0.0,0.0,14.0,2.0,0.02469135802469136,0.1728395061728395,2.0,0.02469135802469136,1451.0,1444.0,1447.5,4.949747468305833,66.2275247309999,6.402999815691146e-06,2.855676570785712,11.0,1.9666666666666663,1.0,12.0,9.066666666666666,0.7272727272727273,0.09090909090909093,0.09090909090909093,0.1864406779661017,13.049401197604787,217.0,-1.0,0.8938409755950599,0.0,21.28967065868264,0.026946107784431145,1.0,0.0,1.0,0.0,0.0,1.0,0.0,38.0,38.0,38.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0269108059370238,3.0269108059370238,3.0269108059370238,2.855676570785712,2.855676570785712,2.855676570785712,14.0,14.0,14.0,1.0,0.0,0.0,0.0,12.0,12.0,12.0,0.052173913043478265,0.052173913043478265,0.052173913043478265,legitimate
254,0,192.168.1.191,104.199.105.221,legitimate,ctu_normal_21,0,0,1,1,1,0,0,16.0,50.0,0.0,2.0,0.0,0.0,50.0,64.0,63.0,63.78787878787879,64.0,0.096022724,7.1e-06,0.0059315557424242426,0.0002698595,371.54873901699995,0.0,0.0,0.0,0.0,12745.0,1092.0,907.0,12745.0,0.8305860805860806,118.0,0.13559322033898305,0.42372881355932196,0.0,0.42372881355932196,0.01694915254237288,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,25.0,0.21186440677966092,64.0,63.0,63.78787878787879,64.0,0.096022724,7.1e-06,0.0059315557424242426,0.0002698595,371.54873901699995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07880577499997797,0.07880577499997797,0.07880577499997797,3.0,1.9666666666666663,1.0,12.0,1.0666666666666669,0.0,0.3333333333333333,0.3333333333333333,0.05084745762711865,10.444606413994167,149.0,-1.0,1.5904389258046645,0.0,16.08746355685131,0.011661807580174929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,104.0,104.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,0.8305860805860806,0.8305860805860806,0.8305860805860806,0.07880577499997797,0.07880577499997797,0.07880577499997797,1.0,1.0,1.0,1.0,0.0,0.0,0.0,25.0,25.0,25.0,0.21186440677966092,0.21186440677966092,0.21186440677966092,legitimate
648,0,192.168.1.191,52.29.71.142,legitimate,ctu_normal_21,0,0,1,1,1,0,0,29.0,32.0,0.0,3.0,0.0,0.0,32.0,64.0,63.0,63.819672131147534,64.0,0.101255705,3.468e-06,0.00992409178688525,0.001169593,570.4192365340001,80.0,80.0,80.0,80.0,8888.0,1903.0,1435.0,8888.0,0.7540725170782975,96.0,0.3020833333333333,0.3333333333333333,0.0,0.3333333333333333,0.03125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,16.0,0.16666666666666666,64.0,63.0,63.819672131147534,64.0,0.101255705,3.468e-06,0.00992409178688525,0.001169593,570.4192365340001,80.0,80.0,80.0,80.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13809108899999956,0.13809108899999956,0.06906921299997748,3.0,1.9666666666666663,1.0,12.0,1.0666666666666669,0.0,0.3333333333333333,0.3333333333333333,0.05084745762711865,10.444606413994167,149.0,-1.0,1.5904389258046645,0.0,16.08746355685131,0.011661807580174929,1.0,0.0,1.0,0.0,0.0,1.0,0.0,255.0,255.0,255.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,1.0,0.7540725170782975,0.7540725170782975,0.7540725170782975,0.06906921299997748,0.06906921299997748,0.06906921299997748,1.0,1.0,1.0,1.0,0.0,0.0,0.0,16.0,16.0,16.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,legitimate
61,0,192.168.1.243,74.208.64.145,malicious,Conficker91,0,0,1,1,1,0,0,72.0,1612.0,0.0,10.0,0.0,0.0,1612.0,128.0,47.0,122.35866983372921,128.0,0.124869,5e-06,0.003579011876484561,0.0002295,231.335487,0.0,0.0,0.0,0.0,212475.0,4194.0,1763.0,212475.0,0.4203624225083453,3306.0,0.021778584392014518,0.4875983061101029,0.0,0.4875983061101029,0.0030248033877797943,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,9.0,807.0,0.2441016333938294,128.0,47.0,122.35866983372921,128.0,0.124869,5e-06,0.003579011876484561,0.0002295,231.335487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,5.0,0.0390625,0.5,5.0,0.0390625,307.0,236.0,250.2,31.752165280497014,26.55354599999999,7.7547469999998375,14.052639666666687,2.0,1.9666666666666663,1.0,12.0,0.3611111111111111,0.0,0.0,0.5,0.03389830508474576,149.36363636363637,1522.0,-1.0,4.366662545454544,0.0,538.0,0.09090909090909093,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,0.3561778623823498,0.4285378467324871,0.21314387211367672,19.27705849628968,35.24403279999999,0.0,6.7,16.0,-1.0,1.0,0.0,0.0,0.0,807.0,807.0,807.0,0.24504177824627954,0.2496133622022889,0.23989298454221164,botnet
1048,1,192.168.1.191,178.250.0.76,legitimate,ctu_normal_22,0,0,1,1,1,0,0,24.5,6.0,0.0,7.5,0.0,0.0,6.0,64.0,63.0,63.64583333333333,64.0,0.012467073,3.6365e-06,0.001552858363690476,2.97835e-05,181.45518637650002,64.5,43.0,43.0,43.0,9103.0,1413.5,0.0,9103.0,0.0,44.0,0.5245098039215685,0.15468409586056642,0.0,0.15468409586056642,0.16612200435729846,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0,0.0,1.5,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,,2.0,3.0,0.07734204793028321,64.0,63.0,63.64583333333333,64.0,0.012467073,3.6365e-06,0.001552858363690476,2.97835e-05,181.45518637650002,64.5,43.0,43.0,43.0,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.682196828499883,0.03688769199990816,3.4358193638213987,11.0,1.9666666666666663,1.0,12.0,9.066666666666666,0.7272727272727273,0.09090909090909093,0.09090909090909093,0.1864406779661017,13.049401197604787,217.0,-1.0,0.8938409755950599,0.0,21.28967065868264,0.026946107784431145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,136.0,136.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.4358193638213987,6.835157014142859,0.03648171349993845,2.0,5.0,-1.0,1.0,0.0,0.0,0.0,3.0,4.0,2.0,0.07734204793028322,0.1176470588235294,0.037037037037037035,legitimate
1673,1,192.168.1.191,54.192.93.59,legitimate,ctu_normal_22,0,0,1,1,1,0,0,23.0,31.0,0.0,8.5,0.0,0.0,31.0,64.0,63.0,63.830335524040116,64.0,0.036338757,2.9445000000000008e-06,0.002287773680041508,8.405549999999999e-05,493.9930563645,0.0,0.0,0.0,0.0,17008.5,2304.0,7896.0,17008.5,5.541052631578947,93.5,0.2824404761904762,0.3076190476190476,0.0,0.3076190476190476,0.10232142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.5,15.0,0.14714285714285713,64.0,63.0,63.830335524040116,64.0,0.036338757,2.9445000000000008e-06,0.002287773680041508,8.405549999999999e-05,493.9930563645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.805516870499988,0.2768618019999565,2.9342566765416693,11.0,1.9666666666666663,1.0,12.0,9.066666666666666,0.7272727272727273,0.09090909090909093,0.09090909090909093,0.1864406779661017,13.049401197604787,217.0,-1.0,0.8938409755950599,0.0,21.28967065868264,0.026946107784431145,4.0,0.0,4.0,0.0,0.0,1.0,0.0,151.0,142.0,147.5,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,2.0,5.541052631578947,11.082105263157894,0.0,2.9342566765416698,5.71366688575,0.15484646733333798,1.5,2.0,1.0,4.0,0.0,0.0,0.0,15.0,24.0,6.0,0.14714285714285713,0.21428571428571427,0.08,legitimate
1754,0,192.168.1.191,54.72.61.29,legitimate,ctu_normal_22,0,0,1,1,1,0,0,47.0,24.0,0.0,9.0,0.0,0.0,24.0,241.0,63.0,94.48148148148148,64.0,0.025073359,3.554e-06,0.0019199088641975311,0.000139152,305.30316826500007,0.0,0.0,0.0,0.0,20076.0,6622.0,8456.0,20076.0,1.2769556025369981,104.0,0.4519230769230769,0.2307692307692308,0.0,0.2307692307692308,0.08653846153846154,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.8,0.2,0.0,3.0,1.0,0.0,0.0,5.0,12.0,0.1153846153846154,241.0,63.0,94.48148148148148,64.0,0.025073359,3.554e-06,0.0019199088641975311,0.000139152,305.30316826500007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.04310344827586207,0.03448275862068965,5.0,0.04310344827586207,2620.0,222.0,1391.4,1071.3896583409794,108.1326543209999,1.3144999911673947e-05,7.131627958062509,11.0,1.9666666666666663,1.0,12.0,9.066666666666666,0.7272727272727273,0.09090909090909093,0.09090909090909093,0.1864406779661017,13.049401197604787,217.0,-1.0,0.8938409755950599,0.0,21.28967065868264,0.026946107784431145,4.0,0.0,2.0,0.0,0.0,0.5,0.0,255.0,91.0,132.75,1.0,1.0,1.0,3.0,2.0,2.25,3.0,2.0,2.25,0.0,0.0,0.0,1.0,1.2769556025369981,1.2769556025369981,1.2769556025369981,7.131627958062509,7.131627958062509,7.131627958062509,5.0,5.0,5.0,4.0,1.0,1.0,1.0,12.0,12.0,12.0,0.1153846153846154,0.1153846153846154,0.1153846153846154,legitimate
1182,0,192.168.1.191,208.81.233.32,legitimate,ctu_normal_22,0,0,1,1,1,0,0,56.0,8.0,0.0,12.0,0.0,0.0,8.0,64.0,63.0,63.890625,64.0,0.017640041999999998,5.073e-06,0.0015060587812499998,6.9181e-05,20.917009882000002,486.0,35.0,381.0,35.0,11414.0,4837.0,5191.0,11414.0,1.0731858590035146,84.0,0.6666666666666666,0.09523809523809523,0.0,0.09523809523809523,0.14285714285714285,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.75,0.25,0.0,0.0,3.0,1.0,0.0,0.0,9.0,4.0,0.047619047619047616,64.0,63.0,63.890625,64.0,0.017640041999999998,5.073e-06,0.0015060587812499998,6.9181e-05,20.917009882000002,486.0,35.0,381.0,35.0,4.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.064234937000037,4.621900001211543e-05,1.7450765485454554,11.0,1.9666666666666663,1.0,12.0,9.066666666666666,0.7272727272727273,0.09090909090909093,0.09090909090909093,0.1864406779661017,13.049401197604787,217.0,-1.0,0.8938409755950599,0.0,21.28967065868264,0.026946107784431145,3.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,90.0,133.33333333333334,3.0,2.0,2.333333333333333,11.0,3.0,6.333333333333332,11.0,3.0,6.333333333333332,0.0,0.0,0.0,1.0,1.0731858590035146,1.0731858590035146,1.0731858590035146,1.7450765485454554,1.7450765485454554,1.7450765485454554,9.0,9.0,9.0,3.0,0.0,0.0,0.0,4.0,4.0,4.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,legitimate
257,1,192.168.1.191,104.199.82.59,legitimate,ctu_normal_21,0,0,1,1,1,0,0,86.0,43.5,0.0,4.0,0.0,0.0,43.5,64.0,57.0,62.538916256157634,64.0,0.0676450555,2.733e-06,0.002903973344827586,0.000142029,430.58205053800003,21.5,0.0,21.5,0.0,35098.0,9731.0,15727.0,35098.0,1.6726814549964906,177.0,0.4877450980392157,0.2458823529411765,0.0,0.2458823529411765,0.020490196078431368,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,0.0,1.5,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,2.0,1.0,0.0,0.0,8.0,21.5,0.12127450980392156,64.0,57.0,62.538916256157634,64.0,0.0676450555,2.733e-06,0.002903973344827586,0.000142029,430.58205053800003,21.5,0.0,21.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,97.0,7.5,0.03898225957049487,0.4257703081232493,6.5,0.03618113912231559,1872.0,310.0,1092.892857142857,501.61280950459104,127.212944208,0.002653938499918241,8.912559886258977,3.0,1.9666666666666663,1.0,12.0,1.0666666666666669,0.0,0.3333333333333333,0.3333333333333333,0.05084745762711865,10.444606413994167,149.0,-1.0,1.5904389258046645,0.0,16.08746355685131,0.011661807580174929,3.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,37.0,78.33333333333333,0.0,0.0,0.0,4.0,1.0,2.6666666666666665,4.0,1.0,2.6666666666666665,0.0,0.0,0.0,2.0,1.6726814549964906,2.072873040564796,1.2724898694281854,8.912559886258974,13.669993469384618,4.155126303133335,8.0,9.0,7.0,3.0,0.0,0.0,0.0,21.5,25.0,18.0,0.12127450980392156,0.12254901960784312,0.12,legitimate
209,1,147.32.84.165,91.220.0.52,malicious,Virut2,0,0,1,1,1,0,0,251.5,9.0,0.0,69.5,0.0,0.0,9.0,128.0,46.0,101.3885519736142,128.0,5.285923,1e-06,0.06171628072135335,0.0001155,429.2785015,125120.5,25.0,124669.5,70.0,143151.5,12259.0,129890.5,143151.5,6.003441638220289,339.0,0.6662570656180881,0.09372695994101744,0.0,0.09372695994101744,0.1462890144998771,0.0,0.0,3.5,0.0,0.0,0.0,0.0,3.5,0.0,0.0,4.0,0.0,0.0,4.0,3.5,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,inf,10.5,6.0,0.06248463996067831,128.0,46.0,101.3885519736142,128.0,5.285923,1e-06,0.06171628072135335,0.0001155,429.2785015,125120.5,25.0,124669.5,70.0,7.5,0.0,0.4772727272727272,0.0,0.0,0.5227272727272727,0.0,90.5,2.5,0.007844353005279673,0.28798169964113257,2.0,0.0062519963173815855,818.0,818.0,818.0,0.5,226.455815,7.49999998106432e-06,39.357006182142854,5.0,1.9666666666666663,1.0,12.0,1.9,0.0,0.2,0.2,0.0847457627118644,14.5,55.0,-1.0,39.273001833333346,0.3002930000000106,2.833333333333333,0.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0,38.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.003441638220289,11.579896215442426,0.4269870609981516,39.357006182142854,67.56626939999998,11.147742964285712,10.5,16.0,5.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0624846399606783,0.1153846153846154,0.009584664536741214,botnet
